IMG/center_2016_12_01_13_34_53_238.jpg, IMG/left_2016_12_01_13_34_53_238.jpg, IMG/right_2016_12_01_13_34_53_238.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_53_339.jpg, IMG/left_2016_12_01_13_34_53_339.jpg, IMG/right_2016_12_01_13_34_53_339.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_34_53_440.jpg, IMG/left_2016_12_01_13_34_53_440.jpg, IMG/right_2016_12_01_13_34_53_440.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_53_541.jpg, IMG/left_2016_12_01_13_34_53_541.jpg, IMG/right_2016_12_01_13_34_53_541.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_53_642.jpg, IMG/left_2016_12_01_13_34_53_642.jpg, IMG/right_2016_12_01_13_34_53_642.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_53_743.jpg, IMG/left_2016_12_01_13_34_53_743.jpg, IMG/right_2016_12_01_13_34_53_743.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_53_844.jpg, IMG/left_2016_12_01_13_34_53_844.jpg, IMG/right_2016_12_01_13_34_53_844.jpg,0.01391724,0.9855326,0,30.1866
IMG/center_2016_12_01_13_34_53_946.jpg, IMG/left_2016_12_01_13_34_53_946.jpg, IMG/right_2016_12_01_13_34_53_946.jpg,0.07132844,0.9855326,0,30.18541
IMG/center_2016_12_01_13_34_54_048.jpg, IMG/left_2016_12_01_13_34_54_048.jpg, IMG/right_2016_12_01_13_34_54_048.jpg,0.07132844,0.9855326,0,30.18607
IMG/center_2016_12_01_13_34_54_148.jpg, IMG/left_2016_12_01_13_34_54_148.jpg, IMG/right_2016_12_01_13_34_54_148.jpg,0.07132844,0.9855326,0,30.1863
IMG/center_2016_12_01_13_34_54_249.jpg, IMG/left_2016_12_01_13_34_54_249.jpg, IMG/right_2016_12_01_13_34_54_249.jpg,0.2531306,0.9855326,0,30.17597
IMG/center_2016_12_01_13_34_54_356.jpg, IMG/left_2016_12_01_13_34_54_356.jpg, IMG/right_2016_12_01_13_34_54_356.jpg,0.2531306,0.9855326,0,30.18139
IMG/center_2016_12_01_13_34_54_456.jpg, IMG/left_2016_12_01_13_34_54_456.jpg, IMG/right_2016_12_01_13_34_54_456.jpg,0.1574452,0.9855326,0,30.18742
IMG/center_2016_12_01_13_34_54_558.jpg, IMG/left_2016_12_01_13_34_54_558.jpg, IMG/right_2016_12_01_13_34_54_558.jpg,0,0.9855326,0,30.18437
IMG/center_2016_12_01_13_34_54_660.jpg, IMG/left_2016_12_01_13_34_54_660.jpg, IMG/right_2016_12_01_13_34_54_660.jpg,0,0.9855326,0,30.1862
IMG/center_2016_12_01_13_34_54_760.jpg, IMG/left_2016_12_01_13_34_54_760.jpg, IMG/right_2016_12_01_13_34_54_760.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_54_861.jpg, IMG/left_2016_12_01_13_34_54_861.jpg, IMG/right_2016_12_01_13_34_54_861.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_54_962.jpg, IMG/left_2016_12_01_13_34_54_962.jpg, IMG/right_2016_12_01_13_34_54_962.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_55_063.jpg, IMG/left_2016_12_01_13_34_55_063.jpg, IMG/right_2016_12_01_13_34_55_063.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_55_165.jpg, IMG/left_2016_12_01_13_34_55_165.jpg, IMG/right_2016_12_01_13_34_55_165.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_55_267.jpg, IMG/left_2016_12_01_13_34_55_267.jpg, IMG/right_2016_12_01_13_34_55_267.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_34_55_369.jpg, IMG/left_2016_12_01_13_34_55_369.jpg, IMG/right_2016_12_01_13_34_55_369.jpg,-0.0787459,0.9855326,0,30.18556
IMG/center_2016_12_01_13_34_55_469.jpg, IMG/left_2016_12_01_13_34_55_469.jpg, IMG/right_2016_12_01_13_34_55_469.jpg,-0.0787459,0.9855326,0,30.18606
IMG/center_2016_12_01_13_34_55_571.jpg, IMG/left_2016_12_01_13_34_55_571.jpg, IMG/right_2016_12_01_13_34_55_571.jpg,-0.0787459,0.9855326,0,30.18629
IMG/center_2016_12_01_13_34_55_671.jpg, IMG/left_2016_12_01_13_34_55_671.jpg, IMG/right_2016_12_01_13_34_55_671.jpg,-0.08824026,0.9855326,0,30.18623
IMG/center_2016_12_01_13_34_55_773.jpg, IMG/left_2016_12_01_13_34_55_773.jpg, IMG/right_2016_12_01_13_34_55_773.jpg,0,0.9855326,0,30.18623
IMG/center_2016_12_01_13_34_55_875.jpg, IMG/left_2016_12_01_13_34_55_875.jpg, IMG/right_2016_12_01_13_34_55_875.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_34_55_976.jpg, IMG/left_2016_12_01_13_34_55_976.jpg, IMG/right_2016_12_01_13_34_55_976.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_56_077.jpg, IMG/left_2016_12_01_13_34_56_077.jpg, IMG/right_2016_12_01_13_34_56_077.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_56_178.jpg, IMG/left_2016_12_01_13_34_56_178.jpg, IMG/right_2016_12_01_13_34_56_178.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_56_279.jpg, IMG/left_2016_12_01_13_34_56_279.jpg, IMG/right_2016_12_01_13_34_56_279.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_56_380.jpg, IMG/left_2016_12_01_13_34_56_380.jpg, IMG/right_2016_12_01_13_34_56_380.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_56_482.jpg, IMG/left_2016_12_01_13_34_56_482.jpg, IMG/right_2016_12_01_13_34_56_482.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_56_583.jpg, IMG/left_2016_12_01_13_34_56_583.jpg, IMG/right_2016_12_01_13_34_56_583.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_56_683.jpg, IMG/left_2016_12_01_13_34_56_683.jpg, IMG/right_2016_12_01_13_34_56_683.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_56_784.jpg, IMG/left_2016_12_01_13_34_56_784.jpg, IMG/right_2016_12_01_13_34_56_784.jpg,0.0617599,0.9855326,0,30.18575
IMG/center_2016_12_01_13_34_56_885.jpg, IMG/left_2016_12_01_13_34_56_885.jpg, IMG/right_2016_12_01_13_34_56_885.jpg,0.0617599,0.9855326,0,30.1862
IMG/center_2016_12_01_13_34_56_987.jpg, IMG/left_2016_12_01_13_34_56_987.jpg, IMG/right_2016_12_01_13_34_56_987.jpg,0.0617599,0.9855326,0,30.1863
IMG/center_2016_12_01_13_34_57_088.jpg, IMG/left_2016_12_01_13_34_57_088.jpg, IMG/right_2016_12_01_13_34_57_088.jpg,0.1670138,0.9855326,0,30.18145
IMG/center_2016_12_01_13_34_57_189.jpg, IMG/left_2016_12_01_13_34_57_189.jpg, IMG/right_2016_12_01_13_34_57_189.jpg,0.1670138,0.9855326,0,30.18392
IMG/center_2016_12_01_13_34_57_289.jpg, IMG/left_2016_12_01_13_34_57_289.jpg, IMG/right_2016_12_01_13_34_57_289.jpg,0.1670138,0.9855326,0,30.18512
IMG/center_2016_12_01_13_34_57_391.jpg, IMG/left_2016_12_01_13_34_57_391.jpg, IMG/right_2016_12_01_13_34_57_391.jpg,0,0.9855326,0,30.18585
IMG/center_2016_12_01_13_34_57_492.jpg, IMG/left_2016_12_01_13_34_57_492.jpg, IMG/right_2016_12_01_13_34_57_492.jpg,0,0.9855326,0,30.18638
IMG/center_2016_12_01_13_34_57_594.jpg, IMG/left_2016_12_01_13_34_57_594.jpg, IMG/right_2016_12_01_13_34_57_594.jpg,-0.05975719,0.9855326,0,30.18541
IMG/center_2016_12_01_13_34_57_697.jpg, IMG/left_2016_12_01_13_34_57_697.jpg, IMG/right_2016_12_01_13_34_57_697.jpg,-0.05975719,0.9855326,0,30.18608
IMG/center_2016_12_01_13_34_57_799.jpg, IMG/left_2016_12_01_13_34_57_799.jpg, IMG/right_2016_12_01_13_34_57_799.jpg,-0.04076847,0.9855326,0,30.18652
IMG/center_2016_12_01_13_34_57_901.jpg, IMG/left_2016_12_01_13_34_57_901.jpg, IMG/right_2016_12_01_13_34_57_901.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_34_58_002.jpg, IMG/left_2016_12_01_13_34_58_002.jpg, IMG/right_2016_12_01_13_34_58_002.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_58_105.jpg, IMG/left_2016_12_01_13_34_58_105.jpg, IMG/right_2016_12_01_13_34_58_105.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_58_205.jpg, IMG/left_2016_12_01_13_34_58_205.jpg, IMG/right_2016_12_01_13_34_58_205.jpg,0,0.9855326,0,30.18642
IMG/center_2016_12_01_13_34_58_307.jpg, IMG/left_2016_12_01_13_34_58_307.jpg, IMG/right_2016_12_01_13_34_58_307.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_58_409.jpg, IMG/left_2016_12_01_13_34_58_409.jpg, IMG/right_2016_12_01_13_34_58_409.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_58_511.jpg, IMG/left_2016_12_01_13_34_58_511.jpg, IMG/right_2016_12_01_13_34_58_511.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_34_58_613.jpg, IMG/left_2016_12_01_13_34_58_613.jpg, IMG/right_2016_12_01_13_34_58_613.jpg,0.02348577,0.9855326,0,30.18653
IMG/center_2016_12_01_13_34_58_714.jpg, IMG/left_2016_12_01_13_34_58_714.jpg, IMG/right_2016_12_01_13_34_58_714.jpg,0.1670138,0.9855326,0,30.18026
IMG/center_2016_12_01_13_34_58_816.jpg, IMG/left_2016_12_01_13_34_58_816.jpg, IMG/right_2016_12_01_13_34_58_816.jpg,0.1670138,0.9855326,0,30.18365
IMG/center_2016_12_01_13_34_58_917.jpg, IMG/left_2016_12_01_13_34_58_917.jpg, IMG/right_2016_12_01_13_34_58_917.jpg,0.1765823,0.9855326,0,30.18437
IMG/center_2016_12_01_13_34_59_017.jpg, IMG/left_2016_12_01_13_34_59_017.jpg, IMG/right_2016_12_01_13_34_59_017.jpg,0.1765823,0.9855326,0,30.18525
IMG/center_2016_12_01_13_34_59_118.jpg, IMG/left_2016_12_01_13_34_59_118.jpg, IMG/right_2016_12_01_13_34_59_118.jpg,0.1287396,0.9855326,0,30.18703
IMG/center_2016_12_01_13_34_59_221.jpg, IMG/left_2016_12_01_13_34_59_221.jpg, IMG/right_2016_12_01_13_34_59_221.jpg,0,0.9855326,0,30.18606
IMG/center_2016_12_01_13_34_59_321.jpg, IMG/left_2016_12_01_13_34_59_321.jpg, IMG/right_2016_12_01_13_34_59_321.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_34_59_421.jpg, IMG/left_2016_12_01_13_34_59_421.jpg, IMG/right_2016_12_01_13_34_59_421.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_34_59_522.jpg, IMG/left_2016_12_01_13_34_59_522.jpg, IMG/right_2016_12_01_13_34_59_522.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_59_624.jpg, IMG/left_2016_12_01_13_34_59_624.jpg, IMG/right_2016_12_01_13_34_59_624.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_34_59_724.jpg, IMG/left_2016_12_01_13_34_59_724.jpg, IMG/right_2016_12_01_13_34_59_724.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_34_59_826.jpg, IMG/left_2016_12_01_13_34_59_826.jpg, IMG/right_2016_12_01_13_34_59_826.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_34_59_927.jpg, IMG/left_2016_12_01_13_34_59_927.jpg, IMG/right_2016_12_01_13_34_59_927.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_00_028.jpg, IMG/left_2016_12_01_13_35_00_028.jpg, IMG/right_2016_12_01_13_35_00_028.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_00_130.jpg, IMG/left_2016_12_01_13_35_00_130.jpg, IMG/right_2016_12_01_13_35_00_130.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_00_232.jpg, IMG/left_2016_12_01_13_35_00_232.jpg, IMG/right_2016_12_01_13_35_00_232.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_00_334.jpg, IMG/left_2016_12_01_13_35_00_334.jpg, IMG/right_2016_12_01_13_35_00_334.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_00_435.jpg, IMG/left_2016_12_01_13_35_00_435.jpg, IMG/right_2016_12_01_13_35_00_435.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_00_537.jpg, IMG/left_2016_12_01_13_35_00_537.jpg, IMG/right_2016_12_01_13_35_00_537.jpg,0,0.9855326,0,30.18671
IMG/center_2016_12_01_13_35_00_638.jpg, IMG/left_2016_12_01_13_35_00_638.jpg, IMG/right_2016_12_01_13_35_00_638.jpg,0.1287396,0.9855326,0,30.18216
IMG/center_2016_12_01_13_35_00_738.jpg, IMG/left_2016_12_01_13_35_00_738.jpg, IMG/right_2016_12_01_13_35_00_738.jpg,0.2818362,0.9855326,0,30.17166
IMG/center_2016_12_01_13_35_00_840.jpg, IMG/left_2016_12_01_13_35_00_840.jpg, IMG/right_2016_12_01_13_35_00_840.jpg,0.3009732,0.9855326,0,30.17749
IMG/center_2016_12_01_13_35_00_941.jpg, IMG/left_2016_12_01_13_35_00_941.jpg, IMG/right_2016_12_01_13_35_00_941.jpg,0.3009732,0.9855326,0,30.18154
IMG/center_2016_12_01_13_35_01_043.jpg, IMG/left_2016_12_01_13_35_01_043.jpg, IMG/right_2016_12_01_13_35_01_043.jpg,0.1574452,0.9855326,0,30.18948
IMG/center_2016_12_01_13_35_01_144.jpg, IMG/left_2016_12_01_13_35_01_144.jpg, IMG/right_2016_12_01_13_35_01_144.jpg,0,0.9855326,0,30.18524
IMG/center_2016_12_01_13_35_01_245.jpg, IMG/left_2016_12_01_13_35_01_245.jpg, IMG/right_2016_12_01_13_35_01_245.jpg,0,0.9855326,0,30.18648
IMG/center_2016_12_01_13_35_01_345.jpg, IMG/left_2016_12_01_13_35_01_345.jpg, IMG/right_2016_12_01_13_35_01_345.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_01_445.jpg, IMG/left_2016_12_01_13_35_01_445.jpg, IMG/right_2016_12_01_13_35_01_445.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_01_546.jpg, IMG/left_2016_12_01_13_35_01_546.jpg, IMG/right_2016_12_01_13_35_01_546.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_01_649.jpg, IMG/left_2016_12_01_13_35_01_649.jpg, IMG/right_2016_12_01_13_35_01_649.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_01_751.jpg, IMG/left_2016_12_01_13_35_01_751.jpg, IMG/right_2016_12_01_13_35_01_751.jpg,-0.002791043,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_01_853.jpg, IMG/left_2016_12_01_13_35_01_853.jpg, IMG/right_2016_12_01_13_35_01_853.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_01_956.jpg, IMG/left_2016_12_01_13_35_01_956.jpg, IMG/right_2016_12_01_13_35_01_956.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_02_056.jpg, IMG/left_2016_12_01_13_35_02_056.jpg, IMG/right_2016_12_01_13_35_02_056.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_02_158.jpg, IMG/left_2016_12_01_13_35_02_158.jpg, IMG/right_2016_12_01_13_35_02_158.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_02_259.jpg, IMG/left_2016_12_01_13_35_02_259.jpg, IMG/right_2016_12_01_13_35_02_259.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_02_360.jpg, IMG/left_2016_12_01_13_35_02_360.jpg, IMG/right_2016_12_01_13_35_02_360.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_02_461.jpg, IMG/left_2016_12_01_13_35_02_461.jpg, IMG/right_2016_12_01_13_35_02_461.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_35_02_563.jpg, IMG/left_2016_12_01_13_35_02_563.jpg, IMG/right_2016_12_01_13_35_02_563.jpg,0,0.9855326,0,30.18686
IMG/center_2016_12_01_13_35_02_664.jpg, IMG/left_2016_12_01_13_35_02_664.jpg, IMG/right_2016_12_01_13_35_02_664.jpg,0,0.9855326,0,30.18682
IMG/center_2016_12_01_13_35_02_765.jpg, IMG/left_2016_12_01_13_35_02_765.jpg, IMG/right_2016_12_01_13_35_02_765.jpg,0,0.9855326,0,30.1849
IMG/center_2016_12_01_13_35_02_866.jpg, IMG/left_2016_12_01_13_35_02_866.jpg, IMG/right_2016_12_01_13_35_02_866.jpg,0.0904655,0.9855326,0,30.18456
IMG/center_2016_12_01_13_35_02_969.jpg, IMG/left_2016_12_01_13_35_02_969.jpg, IMG/right_2016_12_01_13_35_02_969.jpg,0.0904655,0.9855326,0,30.18583
IMG/center_2016_12_01_13_35_03_069.jpg, IMG/left_2016_12_01_13_35_03_069.jpg, IMG/right_2016_12_01_13_35_03_069.jpg,0.0904655,0.9855326,0,30.18614
IMG/center_2016_12_01_13_35_03_170.jpg, IMG/left_2016_12_01_13_35_03_170.jpg, IMG/right_2016_12_01_13_35_03_170.jpg,0.100034,0.9855326,0,30.18609
IMG/center_2016_12_01_13_35_03_271.jpg, IMG/left_2016_12_01_13_35_03_271.jpg, IMG/right_2016_12_01_13_35_03_271.jpg,0.1191711,0.9855326,0,30.18584
IMG/center_2016_12_01_13_35_03_372.jpg, IMG/left_2016_12_01_13_35_03_372.jpg, IMG/right_2016_12_01_13_35_03_372.jpg,0.1096026,0.9855326,0,30.18629
IMG/center_2016_12_01_13_35_03_473.jpg, IMG/left_2016_12_01_13_35_03_473.jpg, IMG/right_2016_12_01_13_35_03_473.jpg,0.100034,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_03_574.jpg, IMG/left_2016_12_01_13_35_03_574.jpg, IMG/right_2016_12_01_13_35_03_574.jpg,0.0904655,0.9855326,0,30.18682
IMG/center_2016_12_01_13_35_03_676.jpg, IMG/left_2016_12_01_13_35_03_676.jpg, IMG/right_2016_12_01_13_35_03_676.jpg,0.0904655,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_03_776.jpg, IMG/left_2016_12_01_13_35_03_776.jpg, IMG/right_2016_12_01_13_35_03_776.jpg,0.0904655,0.9855326,0,30.18721
IMG/center_2016_12_01_13_35_03_876.jpg, IMG/left_2016_12_01_13_35_03_876.jpg, IMG/right_2016_12_01_13_35_03_876.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_03_978.jpg, IMG/left_2016_12_01_13_35_03_978.jpg, IMG/right_2016_12_01_13_35_03_978.jpg,0.0904655,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_04_080.jpg, IMG/left_2016_12_01_13_35_04_080.jpg, IMG/right_2016_12_01_13_35_04_080.jpg,0.0904655,0.9855326,0,30.18644
IMG/center_2016_12_01_13_35_04_181.jpg, IMG/left_2016_12_01_13_35_04_181.jpg, IMG/right_2016_12_01_13_35_04_181.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_283.jpg, IMG/left_2016_12_01_13_35_04_283.jpg, IMG/right_2016_12_01_13_35_04_283.jpg,0.0904655,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_04_383.jpg, IMG/left_2016_12_01_13_35_04_383.jpg, IMG/right_2016_12_01_13_35_04_383.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_04_483.jpg, IMG/left_2016_12_01_13_35_04_483.jpg, IMG/right_2016_12_01_13_35_04_483.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_585.jpg, IMG/left_2016_12_01_13_35_04_585.jpg, IMG/right_2016_12_01_13_35_04_585.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_686.jpg, IMG/left_2016_12_01_13_35_04_686.jpg, IMG/right_2016_12_01_13_35_04_686.jpg,0.0904655,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_04_786.jpg, IMG/left_2016_12_01_13_35_04_786.jpg, IMG/right_2016_12_01_13_35_04_786.jpg,0.0904655,0.9855326,0,30.18641
IMG/center_2016_12_01_13_35_04_888.jpg, IMG/left_2016_12_01_13_35_04_888.jpg, IMG/right_2016_12_01_13_35_04_888.jpg,0.0904655,0.9855326,0,30.18643
IMG/center_2016_12_01_13_35_04_989.jpg, IMG/left_2016_12_01_13_35_04_989.jpg, IMG/right_2016_12_01_13_35_04_989.jpg,0.0904655,0.9855326,0,30.18643
IMG/center_2016_12_01_13_35_05_091.jpg, IMG/left_2016_12_01_13_35_05_091.jpg, IMG/right_2016_12_01_13_35_05_091.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_05_192.jpg, IMG/left_2016_12_01_13_35_05_192.jpg, IMG/right_2016_12_01_13_35_05_192.jpg,0.01391724,0.9855326,0,30.18669
IMG/center_2016_12_01_13_35_05_294.jpg, IMG/left_2016_12_01_13_35_05_294.jpg, IMG/right_2016_12_01_13_35_05_294.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_05_397.jpg, IMG/left_2016_12_01_13_35_05_397.jpg, IMG/right_2016_12_01_13_35_05_397.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_05_497.jpg, IMG/left_2016_12_01_13_35_05_497.jpg, IMG/right_2016_12_01_13_35_05_497.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_05_597.jpg, IMG/left_2016_12_01_13_35_05_597.jpg, IMG/right_2016_12_01_13_35_05_597.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_05_697.jpg, IMG/left_2016_12_01_13_35_05_697.jpg, IMG/right_2016_12_01_13_35_05_697.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_05_799.jpg, IMG/left_2016_12_01_13_35_05_799.jpg, IMG/right_2016_12_01_13_35_05_799.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_05_900.jpg, IMG/left_2016_12_01_13_35_05_900.jpg, IMG/right_2016_12_01_13_35_05_900.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_06_002.jpg, IMG/left_2016_12_01_13_35_06_002.jpg, IMG/right_2016_12_01_13_35_06_002.jpg,0.1574452,0.9855326,0,30.17995
IMG/center_2016_12_01_13_35_06_104.jpg, IMG/left_2016_12_01_13_35_06_104.jpg, IMG/right_2016_12_01_13_35_06_104.jpg,0.2052879,0.9855326,0,30.18032
IMG/center_2016_12_01_13_35_06_206.jpg, IMG/left_2016_12_01_13_35_06_206.jpg, IMG/right_2016_12_01_13_35_06_206.jpg,0.2052879,0.9855326,0,30.18327
IMG/center_2016_12_01_13_35_06_308.jpg, IMG/left_2016_12_01_13_35_06_308.jpg, IMG/right_2016_12_01_13_35_06_308.jpg,0.1765823,0.9855326,0,30.1869
IMG/center_2016_12_01_13_35_06_409.jpg, IMG/left_2016_12_01_13_35_06_409.jpg, IMG/right_2016_12_01_13_35_06_409.jpg,0.0904655,0.9855326,0,30.18793
IMG/center_2016_12_01_13_35_06_512.jpg, IMG/left_2016_12_01_13_35_06_512.jpg, IMG/right_2016_12_01_13_35_06_512.jpg,0,0.9855326,0,30.18591
IMG/center_2016_12_01_13_35_06_613.jpg, IMG/left_2016_12_01_13_35_06_613.jpg, IMG/right_2016_12_01_13_35_06_613.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_35_06_714.jpg, IMG/left_2016_12_01_13_35_06_714.jpg, IMG/right_2016_12_01_13_35_06_714.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_06_814.jpg, IMG/left_2016_12_01_13_35_06_814.jpg, IMG/right_2016_12_01_13_35_06_814.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_06_915.jpg, IMG/left_2016_12_01_13_35_06_915.jpg, IMG/right_2016_12_01_13_35_06_915.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_07_017.jpg, IMG/left_2016_12_01_13_35_07_017.jpg, IMG/right_2016_12_01_13_35_07_017.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_35_07_118.jpg, IMG/left_2016_12_01_13_35_07_118.jpg, IMG/right_2016_12_01_13_35_07_118.jpg,0,0.9855326,0,30.18621
IMG/center_2016_12_01_13_35_07_220.jpg, IMG/left_2016_12_01_13_35_07_220.jpg, IMG/right_2016_12_01_13_35_07_220.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_07_321.jpg, IMG/left_2016_12_01_13_35_07_321.jpg, IMG/right_2016_12_01_13_35_07_321.jpg,0,0.9855326,0,30.18644
IMG/center_2016_12_01_13_35_07_422.jpg, IMG/left_2016_12_01_13_35_07_422.jpg, IMG/right_2016_12_01_13_35_07_422.jpg,0.07132844,0.9855326,0,30.18522
IMG/center_2016_12_01_13_35_07_527.jpg, IMG/left_2016_12_01_13_35_07_527.jpg, IMG/right_2016_12_01_13_35_07_527.jpg,0.0904655,0.9855326,0,30.18546
IMG/center_2016_12_01_13_35_07_627.jpg, IMG/left_2016_12_01_13_35_07_627.jpg, IMG/right_2016_12_01_13_35_07_627.jpg,0.0904655,0.9855326,0,30.186
IMG/center_2016_12_01_13_35_07_730.jpg, IMG/left_2016_12_01_13_35_07_730.jpg, IMG/right_2016_12_01_13_35_07_730.jpg,0.0904655,0.9855326,0,30.18626
IMG/center_2016_12_01_13_35_07_832.jpg, IMG/left_2016_12_01_13_35_07_832.jpg, IMG/right_2016_12_01_13_35_07_832.jpg,0.0904655,0.9855326,0,30.18634
IMG/center_2016_12_01_13_35_07_932.jpg, IMG/left_2016_12_01_13_35_07_932.jpg, IMG/right_2016_12_01_13_35_07_932.jpg,0.3583844,0.9855326,0,30.16256
IMG/center_2016_12_01_13_35_08_035.jpg, IMG/left_2016_12_01_13_35_08_035.jpg, IMG/right_2016_12_01_13_35_08_035.jpg,0.3583844,0.9855326,0,30.17533
IMG/center_2016_12_01_13_35_08_136.jpg, IMG/left_2016_12_01_13_35_08_136.jpg, IMG/right_2016_12_01_13_35_08_136.jpg,0.3775214,0.9855326,0,30.17891
IMG/center_2016_12_01_13_35_08_237.jpg, IMG/left_2016_12_01_13_35_08_237.jpg, IMG/right_2016_12_01_13_35_08_237.jpg,0.1765823,0.9855326,0,30.19167
IMG/center_2016_12_01_13_35_08_338.jpg, IMG/left_2016_12_01_13_35_08_338.jpg, IMG/right_2016_12_01_13_35_08_338.jpg,0,0.9855326,0,30.18408
IMG/center_2016_12_01_13_35_08_439.jpg, IMG/left_2016_12_01_13_35_08_439.jpg, IMG/right_2016_12_01_13_35_08_439.jpg,0,0.9855326,0,30.18639
IMG/center_2016_12_01_13_35_08_542.jpg, IMG/left_2016_12_01_13_35_08_542.jpg, IMG/right_2016_12_01_13_35_08_542.jpg,0,0.9855326,0,30.18661
